0.011;0;61.430294036865234;45.65164879157289;0.017376482486724854;0.0;1.5711308717727661;0.0;0.0;0.0;0.0;0
0.022;1;61.430206298828125;45.65165363385901;0.01733963005244732;0.0;1.5711342096328735;0.0;0.0;0.0;0.0;0
0.033;2;61.43009948730469;45.65165815526366;0.019935183227062225;0.0;1.5711355209350586;0.0;0.0;0.0;0.0;0
0.044;3;61.4299430847168;45.651660859468485;0.02090885303914547;0.0;1.5711365938186646;0.0;0.0;0.0;0.0;0
0.055;4;61.42980194091797;45.65166049355726;0.019712235778570175;0.0;1.5711365938186646;0.0;0.0;0.0;0.0;0
0.066;5;61.4296760559082;45.651659348941266;0.01988562010228634;0.0;1.5711373090744019;0.0;0.0;0.0;0.0;0
0.077;6;61.429534912109375;45.65166270279653;0.021242115646600723;0.0;1.5711346864700317;0.0;0.0;0.0;0.0;0
0.088;7;61.429344177246094;45.65167195189125;0.02546818181872368;0.0;1.5711296796798706;0.0;0.0;0.0;0.0;0
0.099;8;61.429107666015625;45.65168542575234;0.027530329301953316;0.0;1.5711239576339722;0.0;0.0;0.0;0.0;0
0.109;9;61.42885971069336;45.65170177012887;0.027640150859951973;0.0;1.571122646331787;0.0;0.0;0.0;0.0;0
0.121;10;61.428627014160156;45.65171909733163;0.025928499177098274;0.0;1.5711208581924438;0.0;0.0;0.0;0.0;0
0.132;11;61.42841720581055;45.65173585935324;0.024109238758683205;0.0;1.5711216926574707;0.0;0.0;0.0;0.0;0
0.143;12;61.4282341003418;45.651751290581494;0.022220587357878685;0.0;1.5711212158203125;0.0;0.0;0.0;0.0;0
0.154;13;61.42807388305664;45.651765210804136;0.0209803469479084;0.0;1.5711222887039185;0.0;0.0;0.0;0.0;0
0.165;14;61.42793273925781;45.651777794126886;0.020074615254998207;0.0;1.571122169494629;0.0;0.0;0.0;0.0;0
0.176;15;61.42780303955078;45.651789420284345;0.019568581134080887;0.0;1.5711233615875244;0.0;0.0;0.0;0.0;0
0.187;16;61.427677154541016;45.651800617092306;0.019289279356598854;0.0;1.571123480796814;0.0;0.0;0.0;0.0;0
0.198;17;61.427555084228516;45.65181177291701;0.019113237038254738;0.0;1.5711251497268677;0.0;0.0;0.0;0.0;0
0.209;18;61.42743682861328;45.65182304987061;0.019033066928386688;0.0;1.571125864982605;0.0;0.0;0.0;0.0;0
0.22;19;61.42732238769531;45.6518345198553;0.018870115280151367;0.0;1.571128249168396;0.0;0.0;0.0;0.0;0
0.231;20;61.427207946777344;45.65184628756638;0.018798479810357094;0.0;1.5711299180984497;0.0;0.0;0.0;0.0;0
0.242;21;61.42709732055664;45.65185838580836;0.018618186935782433;0.0;1.5711328983306885;0.0;0.0;0.0;0.0;0
0.252;22;61.42698669433594;45.651870675083494;0.01855510286986828;0.0;1.57113516330719;0.0;0.0;0.0;0.0;0
0.264;23;61.4268798828125;45.651883045403615;0.018360570073127747;0.0;1.5711387395858765;0.0;0.0;0.0;0.0;0
0.275;24;61.42677688598633;45.65189551341687;0.01832468993961811;0.0;1.5711414813995361;0.0;0.0;0.0;0.0;0
0.286;25;61.426673889160156;45.6519081085117;0.018174992874264717;0.0;1.5711452960968018;0.0;0.0;0.0;0.0;0
