17.941;0;352.0694580078125;45.65337189181488;19.14362335205078;14.000000423855251;1.5705633163452148;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
17.951999999999998;1;352.2803039550781;45.65332282613207;19.183862686157227;14.000000423855251;1.5705634355545044;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
17.963;2;352.4916076660156;45.65327377579496;19.22434425354004;0.8161373138427734;1.5705634355545044;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
17.974;3;352.703369140625;45.653224586262134;19.26491355895996;0.8161373138427734;1.5705634355545044;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
17.985;4;352.9155578613281;45.6531750126684;19.305469512939453;0.8161373138427734;1.5705633163452148;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
17.996;5;353.1282043457031;45.65312500255872;19.346019744873047;0.6945304870605469;1.5705630779266357;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
18.007;6;353.34130859375;45.65307462590934;19.386566162109375;0.6945304870605469;1.5705626010894775;0.0;0.0;1.0;0.0;0;15.0;15.0;15.0;15.0;2.0;2.0
18.018;7;353.55487060546875;45.653023865378785;19.4271183013916;0.613433837890625;1.5705620050430298;0.0;0.0;1.0;0.0;0;15.0;15.0;15.0;15.0;2.0;2.0
18.029;8;353.76885986328125;45.652972689249374;19.467689514160156;0.613433837890625;1.5705612897872925;0.0;0.0;1.0;0.0;0;15.0;15.0;15.0;15.0;2.0;2.0
18.04;9;353.9833068847656;45.65292128578141;19.508310317993164;0.613433837890625;1.5705605745315552;0.0;0.0;1.0;0.0;0;15.0;15.0;15.0;15.0;2.0;2.0
18.051;10;354.1982116699219;45.65286973932347;19.54890251159668;0.613433837890625;1.5705598592758179;0.0;0.0;1.0;0.0;0;15.0;15.0;15.0;15.0;2.0;2.0
18.062;11;354.4135437011719;45.652817894033795;19.589418411254883;0.4510974884033203;1.5705591440200806;0.0;0.0;1.0;0.0;0;15.0;15.0;15.0;15.0;2.0;2.0
18.073;12;354.62933349609375;45.6527659451556;19.629915237426758;0.4510974884033203;1.5705586671829224;0.0;0.0;1.0;0.0;0;15.0;15.0;15.0;15.0;2.0;2.0
